fips_code,abb,county_name,total_pop,total_pop_urban,total_pop_rural,percent_rural
26045,MI,"Eaton County, Michigan",107759,66841,40918,37.97177034
26047,MI,"Emmet County, Michigan",32694,8210,24484,74.88835872
26049,MI,"Genesee County, Michigan",425790,354448,71342,16.75520797
26051,MI,"Gladwin County, Michigan",25692,2934,22758,88.58010276
26053,MI,"Gogebic County, Michigan",16427,5229,11198,68.16825957
26055,MI,"Grand Traverse County, Michigan",86986,45212,41774,48.02381993
26057,MI,"Gratiot County, Michigan",42476,16924,25552,60.15632357
26059,MI,"Hillsdale County, Michigan",46688,14414,32274,69.12697053
26061,MI,"Houghton County, Michigan",36628,22777,13851,37.81533253
26063,MI,"Huron County, Michigan",33118,3490,29628,89.46192403
26065,MI,"Ingham County, Michigan",280895,243799,37096,13.20635825
26067,MI,"Ionia County, Michigan",63905,25218,38687,60.53829904
26069,MI,"Iosco County, Michigan",25887,10638,15249,58.9060146
26071,MI,"Iron County, Michigan",11817,3208,8609,72.85266988
26073,MI,"Isabella County, Michigan",70311,37554,32757,46.58872723
26075,MI,"Jackson County, Michigan",160248,93227,67021,41.82329889
26077,MI,"Kalamazoo County, Michigan",250331,206405,43926,17.54716755
26079,MI,"Kalkaska County, Michigan",17153,2668,14485,84.44586953
26081,MI,"Kent County, Michigan",602622,508159,94463,15.67533213
26083,MI,"Keweenaw County, Michigan",2156,0,2156,100
26085,MI,"Lake County, Michigan",11539,0,11539,100
26087,MI,"Lapeer County, Michigan",88319,20006,68313,77.34802251
26089,MI,"Leelanau County, Michigan",21708,1897,19811,91.26128616
26091,MI,"Lenawee County, Michigan",99892,48126,51766,51.82196773
26093,MI,"Livingston County, Michigan",180967,114181,66786,36.90507109
26095,MI,"Luce County, Michigan",6631,3225,3406,51.36480169
26097,MI,"Mackinac County, Michigan",11113,2531,8582,77.22487177
26099,MI,"Macomb County, Michigan",840978,817386,23592,2.805305252
26101,MI,"Manistee County, Michigan",24733,9606,15127,61.16120163
26103,MI,"Marquette County, Michigan",67077,39247,27830,41.48963132
26105,MI,"Mason County, Michigan",28705,10710,17995,62.68942693
26107,MI,"Mecosta County, Michigan",42798,14241,28557,66.72508061
26109,MI,"Menominee County, Michigan",24029,8570,15459,64.33476216
26111,MI,"Midland County, Michigan",83629,47852,35777,42.78061438
26113,MI,"Missaukee County, Michigan",14849,0,14849,100
26115,MI,"Monroe County, Michigan",152021,94928,57093,37.55599555
26117,MI,"Montcalm County, Michigan",63342,9743,53599,84.61842064
26119,MI,"Montmorency County, Michigan",9765,0,9765,100
26121,MI,"Muskegon County, Michigan",172188,132043,40145,23.31463284
26123,MI,"Newaygo County, Michigan",48460,7831,40629,83.84028064
26125,MI,"Oakland County, Michigan",1202362,1144809,57553,4.786661588
26127,MI,"Oceana County, Michigan",26570,2686,23884,89.89085435
26129,MI,"Ogemaw County, Michigan",21699,0,21699,100
26131,MI,"Ontonagon County, Michigan",6780,0,6780,100
26133,MI,"Osceola County, Michigan",23528,0,23528,100
26135,MI,"Oscoda County, Michigan",8640,0,8640,100
26137,MI,"Otsego County, Michigan",24164,8298,15866,65.659659
26139,MI,"Ottawa County, Michigan",263801,210208,53593,20.31569251
26141,MI,"Presque Isle County, Michigan",13376,2560,10816,80.86124402
26143,MI,"Roscommon County, Michigan",24449,8300,16149,66.05178126
26145,MI,"Saginaw County, Michigan",200169,137880,62289,31.11820512
26147,MI,"St. Clair County, Michigan",163040,100032,63008,38.64573111
26149,MI,"St. Joseph County, Michigan",61295,27934,33361,54.42695163
26151,MI,"Sanilac County, Michigan",43114,4226,38888,90.19807951
26153,MI,"Schoolcraft County, Michigan",8485,3482,5003,58.96287566
26155,MI,"Shiawassee County, Michigan",70648,31809,38839,54.97537085
26157,MI,"Tuscola County, Michigan",55729,8827,46902,84.16084983
26159,MI,"Van Buren County, Michigan",76258,22222,54036,70.85945081
26161,MI,"Washtenaw County, Michigan",344791,288085,56706,16.44648497
26163,MI,"Wayne County, Michigan",1820650,1807920,12664,0.695575756
26165,MI,"Wexford County, Michigan",32735,11690,21045,64.28898732
27001,MN,"Aitkin County, Minnesota",16202,0,16202,100
27003,MN,"Anoka County, Minnesota",330844,286178,44666,13.50062265
27005,MN,"Becker County, Minnesota",32504,7973,24531,75.4707113
27007,MN,"Beltrami County, Minnesota",44442,14626,29816,67.08968993
27009,MN,"Benton County, Minnesota",38451,23066,15385,40.01196328
27011,MN,"Big Stone County, Minnesota",5269,0,5269,100
27013,MN,"Blue Earth County, Minnesota",64013,46798,17215,26.89297486
27015,MN,"Brown County, Minnesota",25893,16846,9047,34.93994516
27017,MN,"Carlton County, Minnesota",35386,15865,19521,55.16588481
27019,MN,"Carver County, Minnesota",91042,73901,17141,18.82757409
27021,MN,"Cass County, Minnesota",28567,0,28567,100
27023,MN,"Chippewa County, Minnesota",12441,6178,6263,50.34161241
27025,MN,"Chisago County, Minnesota",53887,23932,29955,55.5885464
27027,MN,"Clay County, Minnesota",58999,42527,16472,27.91911727
27029,MN,"Clearwater County, Minnesota",8695,0,8695,100
27031,MN,"Cook County, Minnesota",5176,0,5176,100
27033,MN,"Cottonwood County, Minnesota",11687,4409,7278,62.2743219
27035,MN,"Crow Wing County, Minnesota",62500,23290,39210,62.736
27037,MN,"Dakota County, Minnesota",398552,378900,19652,4.930849676
27039,MN,"Dodge County, Minnesota",20087,9689,10398,51.76482302
27041,MN,"Douglas County, Minnesota",36009,16983,19026,52.8367908
27043,MN,"Faribault County, Minnesota",14553,3257,11296,77.61973476
27045,MN,"Fillmore County, Minnesota",20866,1402,19464,93.28093549
27047,MN,"Freeborn County, Minnesota",31255,17868,13387,42.83154695
27049,MN,"Goodhue County, Minnesota",46183,24457,21726,47.04328433
27051,MN,"Grant County, Minnesota",6018,0,6018,100
27053,MN,"Hennepin County, Minnesota",1152425,1126784,25641,2.22496041
27055,MN,"Houston County, Minnesota",19027,8107,10920,57.39212698
27057,MN,"Hubbard County, Minnesota",20428,3398,17030,83.36596828
27059,MN,"Isanti County, Minnesota",37816,14270,23546,62.26464988
27061,MN,"Itasca County, Minnesota",45058,9285,35773,79.39322651
27063,MN,"Jackson County, Minnesota",10266,3169,7097,69.13111241
27065,MN,"Kanabec County, Minnesota",16239,3670,12569,77.40008621
27067,MN,"Kandiyohi County, Minnesota",42239,23432,18807,44.52520183
27069,MN,"Kittson County, Minnesota",4552,0,4552,100
27071,MN,"Koochiching County, Minnesota",13311,7055,6256,46.99872286
27073,MN,"Lac qui Parle County, Minnesota",7259,0,7259,100
27075,MN,"Lake County, Minnesota",10866,3588,7278,66.9795693
27077,MN,"Lake of the Woods County, Minnesota",4045,0,4045,100
27079,MN,"Le Sueur County, Minnesota",27703,10483,17220,62.15933292
27081,MN,"Lincoln County, Minnesota",5896,0,5896,100
27083,MN,"Lyon County, Minnesota",25857,13464,12393,47.92899408
27085,MN,"McLeod County, Minnesota",36651,19588,17063,46.55534638
27087,MN,"Mahnomen County, Minnesota",5413,0,5413,100
27089,MN,"Marshall County, Minnesota",9439,0,9439,100
27091,MN,"Martin County, Minnesota",20840,9578,11262,54.0403071
27093,MN,"Meeker County, Minnesota",23300,8034,15266,65.5193133
27095,MN,"Mille Lacs County, Minnesota",26097,7614,18483,70.82423267
27097,MN,"Morrison County, Minnesota",33198,9024,24174,72.81763962
27099,MN,"Mower County, Minnesota",39163,25103,14060,35.90123331
27101,MN,"Murray County, Minnesota",8725,0,8725,100
27103,MN,"Nicollet County, Minnesota",32727,24358,8369,25.57215755
27105,MN,"Nobles County, Minnesota",21378,12616,8762,40.98606044
27107,MN,"Norman County, Minnesota",6852,0,6852,100
27109,MN,"Olmsted County, Minnesota",144248,120313,23935,16.59295103
27111,MN,"Otter Tail County, Minnesota",57303,15134,42169,73.58951538
27113,MN,"Pennington County, Minnesota",13930,8883,5047,36.23115578
27115,MN,"Pine County, Minnesota",29750,3183,26567,89.30084034
27117,MN,"Pipestone County, Minnesota",9596,4098,5498,57.29470613
27119,MN,"Polk County, Minnesota",31600,16282,15318,48.47468354
27121,MN,"Pope County, Minnesota",10995,0,10995,100
27123,MN,"Ramsey County, Minnesota",508640,507688,952,0.187165775
27125,MN,"Red Lake County, Minnesota",4089,0,4089,100
27127,MN,"Redwood County, Minnesota",16059,4958,11101,69.1263466
27129,MN,"Renville County, Minnesota",15730,0,15730,100
27131,MN,"Rice County, Minnesota",64142,47507,16635,25.93464501
27133,MN,"Rock County, Minnesota",9687,4620,5067,52.30721586
27135,MN,"Roseau County, Minnesota",15629,2763,12866,82.32132574
27137,MN,"St. Louis County, Minnesota",200226,125913,74313,37.11456055
27139,MN,"Scott County, Minnesota",129928,107529,22399,17.23954806
27141,MN,"Sherburne County, Minnesota",88499,49389,39110,44.19258975
27143,MN,"Sibley County, Minnesota",15226,0,15226,100
27145,MN,"Stearns County, Minnesota",150642,95005,55637,36.93325898
27147,MN,"Steele County, Minnesota",36576,25394,11182,30.57195976
27149,MN,"Stevens County, Minnesota",9726,5123,4603,47.32675303
27151,MN,"Swift County, Minnesota",9783,3191,6592,67.3821936
27153,MN,"Todd County, Minnesota",24895,5380,19515,78.38923479
27155,MN,"Traverse County, Minnesota",3558,0,3558,100
27157,MN,"Wabasha County, Minnesota",21676,7686,13990,64.54142831
27159,MN,"Wadena County, Minnesota",13843,4570,9273,66.9869248
27161,MN,"Waseca County, Minnesota",19136,9537,9599,50.16199833
27163,MN,"Washington County, Minnesota",238136,203682,34454,14.46820304
27165,MN,"Watonwan County, Minnesota",11211,4585,6626,59.10266702
27167,MN,"Wilkin County, Minnesota",6576,3279,3297,50.13686131
27169,MN,"Winona County, Minnesota",51461,33689,17772,34.5348905
27171,MN,"Wright County, Minnesota",124700,84163,40537,32.50761828
27173,MN,"Yellow Medicine County, Minnesota",10438,2002,8436,80.82008048
28001,MS,"Adams County, Mississippi",32297,20274,12023,37.22636777
28003,MS,"Alcorn County, Mississippi",37057,12469,24588,66.35183636
28005,MS,"Amite County, Mississippi",13131,0,13131,100
28007,MS,"Attala County, Mississippi",19564,6983,12581,64.30689021
28009,MS,"Benton County, Mississippi",8729,0,8729,100
28011,MS,"Bolivar County, Mississippi",34145,15722,18423,53.9551911
28013,MS,"Calhoun County, Mississippi",14962,0,14962,100
28015,MS,"Carroll County, Mississippi",10597,0,10597,100
28017,MS,"Chickasaw County, Mississippi",17392,2557,14835,85.29783809
28019,MS,"Choctaw County, Mississippi",8547,0,8547,100
28021,MS,"Claiborne County, Mississippi",9604,0,9604,100
28023,MS,"Clarke County, Mississippi",16732,0,16732,100
28025,MS,"Clay County, Mississippi",20634,9173,11461,55.54424736
28027,MS,"Coahoma County, Mississippi",26151,17783,8368,31.99877634
28029,MS,"Copiah County, Mississippi",29449,10137,19312,65.57777853
28031,MS,"Covington County, Mississippi",19568,0,19568,100
28033,MS,"DeSoto County, Mississippi",161252,128310,32942,20.42889391
28035,MS,"Forrest County, Mississippi",74934,52727,22207,29.6354125
28037,MS,"Franklin County, Mississippi",8118,0,8118,100
28039,MS,"George County, Mississippi",22578,2636,19942,88.32491806
28041,MS,"Greene County, Mississippi",14400,0,14400,100
28043,MS,"Grenada County, Mississippi",21906,10481,11425,52.15466082
28045,MS,"Hancock County, Mississippi",43929,25233,18696,42.55958478
28047,MS,"Harrison County, Mississippi",187105,144361,42744,22.84492665
28049,MS,"Hinds County, Mississippi",245285,207814,37471,15.27651507
28051,MS,"Holmes County, Mississippi",19198,2525,16673,86.84758829
28053,MS,"Humphreys County, Mississippi",9375,4702,4673,49.84533333
28055,MS,"Issaquena County, Mississippi",1406,0,1406,100
28057,MS,"Itawamba County, Mississippi",23401,3217,20184,86.25272424
28059,MS,"Jackson County, Mississippi",139668,101594,38074,27.26036028
28061,MS,"Jasper County, Mississippi",17062,0,17062,100
28063,MS,"Jefferson County, Mississippi",7726,0,7726,100
28065,MS,"Jefferson Davis County, Mississippi",12487,0,12487,100
28067,MS,"Jones County, Mississippi",67761,26131,41630,61.43651953
28069,MS,"Kemper County, Mississippi",10456,0,10456,100
28071,MS,"Lafayette County, Mississippi",47351,25768,21583,45.58087474
28073,MS,"Lamar County, Mississippi",55658,27631,28027,50.35574401
28075,MS,"Lauderdale County, Mississippi",80261,41531,38730,48.25506784
28077,MS,"Lawrence County, Mississippi",12929,0,12929,100
28079,MS,"Leake County, Mississippi",23805,4478,19327,81.18882588
28081,MS,"Lee County, Mississippi",82910,45298,37612,45.36485346
28083,MS,"Leflore County, Mississippi",32317,26603,5714,17.68109664
28085,MS,"Lincoln County, Mississippi",34869,10635,24234,69.50012905
28087,MS,"Lowndes County, Mississippi",59779,34314,25465,42.5985714
28089,MS,"Madison County, Mississippi",95203,68564,26639,27.98126109
28091,MS,"Marion County, Mississippi",27088,7294,19794,73.07294743
28093,MS,"Marshall County, Mississippi",37144,6160,30984,83.4158949
28095,MS,"Monroe County, Mississippi",36989,11232,25757,69.63421558
28097,MS,"Montgomery County, Mississippi",10925,4388,6537,59.83524027
28099,MS,"Neshoba County, Mississippi",29676,7759,21917,73.85429303
28101,MS,"Newton County, Mississippi",21720,2810,18910,87.0626151
28103,MS,"Noxubee County, Mississippi",11545,2998,8547,74.03204851
